Name	Depth[m]	T_down [C]	l_horiz [m]	LCOH [cEURO/kWh]	Q_dot [MW]	W_net [kW]	T_turb_out [C]	x_turb_out [-]	link
MODENA_003	3965.0	84.29946740410006	1510.655287353753	0.1290111261866695	0.43329045540297056	41.95744896638091	10.00000000000108	0.21977220145434326	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3797
CERCEMAGGIORE_002	3233.0	79.65998952422518	1538.1599953522177	0.12902548083117962	0.44524653241053164	38.51625845703122	10.00000000000108	0.225836524662813	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1557
MONTE_GIBERTO_001	3801.0	83.27374004562193	1514.1381638938424	0.12906579600104656	0.4351975479345268	41.15085878656478	10.00000000000108	0.22073951083956236	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3923
CAVALLETTO_001	3230.0	79.60023485276588	1538.22645874459	0.12913185256801057	0.44497698528266455	38.463935317720754	10.00000000000108	0.22569980582917978	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1407
FRANCIACORTA_001_DIR	3329.0	80.13615711666242	1534.1947449422964	0.1294376978287299	0.4423455823929736	38.85305282859597	10.00000000000108	0.2243651140565612	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2693
S.ELPIDIO_001	3969.0	84.10791115289635	1510.302429935292	0.1295906320694444	0.43156513992483264	41.764971643597235	10.00000000000108	0.21889709244581262	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5567
PESCARA_003	3203.0	79.05983448466542	1538.828767717348	0.1301018080076972	0.44253053773275697	37.99203972382529	10.00000000000108	0.2244589265135125	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4353
SERRONI_001	2486.0	74.0476057048184	1575.1173222853818	0.13015814974514897	0.4570693005685799	34.14920937003917	10.00000000000108	0.23183323138223827	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6136
NOTO_002	3200.0	79.01440535907778	1538.9163503751647	0.13017072378940395	0.4423769580227253	37.95328418205492	10.00000000000108	0.22438102830331313	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4144
SALUSSOLA_001	1790.0	68.65447360958399	1634.5780778784413	0.13020785397212387	0.477965120256067	30.002154083107598	10.00000000000108	0.24243194233154772	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5937
PALAZZOLO_001	2430.0	73.56355291201426	1578.6191899765618	0.13035373678722148	0.45782269636280715	33.76934186758648	10.00000000000108	0.23221536639167362	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4233
TORRENTE_SALANDRELLA_001	3148.0	78.5876613841388	1540.95509121414	0.130388423914903	0.4426482356991822	37.61563278614543	10.00000000000108	0.2245186249002769	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6440
S.CROCE_001	3195.0	78.89999168743672	1539.0102714238587	0.13039042948122484	0.4418080803069641	37.852972042266046	10.00000000000108	0.22409248396453957	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5561
VITTORIA_OVEST_001	2422.0	73.43383306850359	1579.0300046808738	0.13054484535912939	0.4574163941630506	33.662599990484885	10.00000000000108	0.23200928308708504	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6933
S.ALESSANDRO_001_DIR_A	3499.0	80.8043280503801	1527.4289114368173	0.13060065454382405	0.4361280123461981	39.280063396272595	10.00000000000108	0.2212114580278236	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5491
FONTEMAGGIORE_001_DIR	2226.0	71.76830863741296	1592.709900416435	0.13107636555576302	0.4608775574219809	32.36589826451847	10.00000000000108	0.23376484326507296	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2623
S.MARIA_002	2396.0	72.92009200953285	1580.2280075619399	0.1314199492646674	0.45530887112962487	33.237151282964625	10.00000000000108	0.2309403119826077	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5652
MAGLIANO_001	3164.0	78.25611807984583	1539.692083821932	0.1315847359723469	0.43881104311308883	37.29376250288507	10.00000000000108	0.2225723363274868	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3427
LEONFORTE_001	3154.0	78.12460069500491	1540.0191969050288	0.13176309345381276	0.4384618653692503	37.18393981488887	10.00000000000108	0.2223952275070517	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3279
CAMURANA_002	3505.0	80.16498601018304	1526.365985206994	0.13246669633250693	0.4306526624975621	38.6709627971903	10.00000000000108	0.21843426855835338	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1111
CERCEMAGGIORE_001	3137.0	77.7400369194453	1540.361696161185	0.13251334822456243	0.436563960724154	36.850524453370014	10.00000000000108	0.22143257837226937	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1556
ROTELLO_002	2696.0	74.68561088323747	1561.3898375041217	0.1325554107418558	0.44492437098735244	34.538642915608364	10.00000000000108	0.22567311897428963	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5431
BORECA_001	3134.0	77.6790710487549	1540.432074392269	0.13262718455603115	0.4362849797001597	36.798116274583734	10.00000000000108	0.2212910745079617	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=874
S.CHIRICO_004	2358.0	72.15896131430522	1582.010275305895	0.13274190283622048	0.4521470069332101	32.610721551972674	10.00000000000108	0.22933656131955818	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5549
VITRAVO_001	3182.0	77.93842228834987	1538.3631068999264	0.1327976846659652	0.4349559956806648	36.98318667559419	10.00000000000108	0.22061699147654493	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6928
ERACLEA_001	2502.0	73.19144136942016	1572.5225456061162	0.13282639110040387	0.44840455642180055	33.392753032515756	10.00000000000108	0.227438327519413	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2477
MARGI_001	1744.0	67.31719014745181	1637.949791186318	0.13285334753393593	0.47088141558492386	28.933984523364344	10.00000000000108	0.23883896826388398	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3503
FOSSALTO_001	3228.0	78.21518998089343	1536.4694681807582	0.13287746618204335	0.43394139336221443	37.18612944006862	10.00000000000108	0.22010236812782824	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2683
BIDDINE_001	2350.0	72.03572186105508	1582.456305207208	0.13291912167587516	0.45180129846815487	32.51105899319577	10.00000000000108	0.2291612121756314	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=775
CERCEPICCOLA_001	3122.0	77.44000007552819	1540.7295823103234	0.13307050702704123	0.43520961982054573	36.59334954673483	10.00000000000108	0.2207456339030478	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1558
LUCERA_002	3117.0	77.3738886328239	1540.8888378939193	0.13316180761971064	0.4350314306088764	36.538376842826835	10.00000000000108	0.2206552533399968	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3349
BIGNARDI_001_DIR_BIS	3386.0	79.11356445661707	1530.2509375292348	0.13326252704399913	0.4302508328470623	37.83372208845452	10.00000000000108	0.2182304538059195	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=784
PENNADOMO_001	2190.0	70.67817702625995	1594.0265179995836	0.13333330180775171	0.45474152849313104	31.46679712680809	10.00000000000108	0.23065254626183915	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4316
BENEVENTO_001	3112.0	77.27137646184603	1541.0069944007842	0.13335544982966882	0.43455932682529497	36.45055768027087	10.00000000000108	0.2204157943661402	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=757
GRUGNALE_001_DIR	2300.0	71.47179003164418	1585.670874932171	0.13344901372746795	0.4514447139174939	32.06561885532167	10.00000000000108	0.22898034649828689	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3104
S.MARIA_003	2337.0	71.74287561707979	1583.0284097426502	0.13346751786238167	0.4504421938850562	32.27058499020816	10.00000000000108	0.2284718514881073	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5653
PALAZZETTO_001	3109.0	77.17951502471058	1541.0369963055955	0.1335573632238635	0.43402949911138566	36.37037460722146	10.00000000000108	0.220147056844634	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4230
MONTESTILLO_001	3107.0	77.14500700220489	1541.093319823839	0.13361678277660372	0.43389342537488323	36.341198435173716	10.00000000000108	0.220078037958438	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4010
GISSI_001	2330.0	71.60002325791685	1583.3647681317475	0.13372232105416615	0.44983860110339363	32.154014382549796	10.00000000000108	0.22816569908443946	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3016
VITTORIA_004	2277.0	71.18198852434274	1587.1410479324343	0.13377709493186107	0.4510327935504192	31.835707481749704	10.00000000000108	0.2287714135648076	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6932
VITTORIA_002	2321.0	71.50888467851638	1583.9598659756539	0.13378914976396453	0.4498624332184595	32.08283938506036	10.00000000000108	0.22817778713375617	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6930
PORPORANO_001	2798.0	74.96253566842536	1555.3577488433225	0.13379497404101692	0.43914466442361066	34.69236698772351	10.00000000000108	0.22274155466348108	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4616
BIGNARDI_001	3336.0	78.58062242436483	1531.8421221369842	0.13384762928432306	0.4293917371677095	37.39949001085071	10.00000000000108	0.21779470603821094	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=783
LANZANO_001	2696.0	74.11785541160039	1560.5272641227486	0.13415008922745017	0.4401745700449712	34.04030208773038	10.00000000000108	0.223263940104642	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3221
FELINO_001	3089.0	76.81861522623461	1541.5824379495207	0.13419803966064708	0.4325407791414042	36.06477929794288	10.00000000000108	0.21939195305438897	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2525
RIO_ZOLA_001	3334.0	78.36063822042645	1531.6522575417796	0.13443588463932096	0.4277665092018974	37.199192561636444	10.00000000000108	0.21697036309814002	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5186
MONTE_BARCA_001	3058.0	76.48362918340997	1542.7494215548793	0.1345560891108066	0.4320637422822311	35.79510040832101	10.00000000000108	0.21914999194168042	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3863
BASENTO_001	2323.0	71.24686068376229	1583.3411107690504	0.1345755012278097	0.4474186861671996	31.859574532695696	10.00000000000108	0.22693827755639123	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=683
RODIGO_001	5312.0	89.93855530670879	1484.168481732537	0.13468653493956992	0.40353622148899304	45.5956221616891	10.00000000000108	0.204680353922694	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5350
SPINELLO_001	2286.0	70.75171206289893	1585.613159006814	0.13519681519802812	0.44648024083829774	31.467117324471474	10.00000000000108	0.22646228231277246	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6278
SALANDRA_001	2272.0	70.43900736017007	1586.271781001169	0.13579441095298406	0.44504325191642913	31.21403052168549	10.00000000000108	0.22573341737959315	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5914
GINESTRE_001	2723.0	73.73342979701818	1558.215211934314	0.13580105603944925	0.43481301212440415	33.681012362990295	10.00000000000108	0.22054446781363168	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2974
CREMONA_NORD_001	3055.0	76.03047475677567	1542.291587514993	0.1358013539187219	0.4285903395692038	35.39130302059581	10.00000000000108	0.21738822370686114	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2211
ROSELLO_001	2971.0	75.3597475924969	1545.8916142955245	0.13608901442980367	0.42927137929875403	34.878642529031495	10.00000000000108	0.21773365850417734	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5378
CREMONA_NORD_002	3050.0	75.87606332560242	1542.3457393382391	0.1361516557800658	0.4276955372599594	35.25829349421431	10.00000000000108	0.21693436493633717	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2212
ROTELLO_001	2589.0	72.61734907734768	1565.3935139803732	0.1362628442948523	0.4362609708518279	32.828619423971396	10.00000000000108	0.2212788968165621	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5430
MONTE_MARCONE_001	2202.0	69.59190087278706	1590.9760469195373	0.1367136837402544	0.4441188612752384	30.553236316341792	10.00000000000108	0.22526455090980382	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3928
STROMBONE_002_DIR	2246.0	69.9199557247716	1587.6258359855776	0.13673360577491578	0.44291213496132636	30.79768045786652	10.00000000000108	0.22465247904148966	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6308
SASSO_MARCONI_001	3029.0	75.51803686009733	1542.9721184917332	0.13678189939817711	0.4263045447049965	34.96048175779171	10.00000000000108	0.21622883013353048	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5983
MONTE_ODORISIO_001	3053.0	75.57165566495382	1541.7774979143478	0.13710288077177346	0.424998743196486	34.983348165622445	10.00000000000108	0.21556650566132218	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3931
CASALPUSTERLENGO_005	3001.0	75.18456764115744	1544.0178137876424	0.1372024569874088	0.42562824882560235	34.692717650406415	10.00000000000108	0.21588580149674547	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1271
PONTE_001_DIR	3011.0	75.19754958933108	1543.498072476742	0.13736530779409506	0.4250025597793033	34.69401128996455	10.00000000000108	0.21556844149627388	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4579
PESCOPENNATARO_001	3028.0	75.2958637515539	1542.7245991929908	0.1374164854072931	0.4245653598045732	34.763830663773696	10.00000000000108	0.2153466863209082	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4355
ATRI_001	3750.0	79.95047779191636	1511.5712006060583	0.13753800189830614	0.4123261219756218	38.043954526024756	10.00000000000108	0.20913873918464	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=430
BUDRIO_002	3001.0	75.0294602439305	1543.8067865136923	0.13766131360111358	0.4243610509654868	34.55518087936973	10.00000000000108	0.2152430574438289	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=974
FORENZA_001	3001.0	75.01915750859322	1543.792789775055	0.13769188485972053	0.4242768868585967	34.54605320631061	10.00000000000108	0.21520036799423664	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2667
CAMPOMAGGIORE_002	2527.0	71.67880032885638	1568.283629548416	0.13770194681721537	0.43346193816924117	32.075686006660106	10.00000000000108	0.21985918039557037	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1104
AGIRA_001	2980.0	74.85156386361915	1544.7009191330837	0.13776380507319946	0.42444744684546487	34.41908351644874	10.00000000000108	0.21528687888624157	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=31
MONTE_TABURNO_001	3733.0	79.73697755770701	1512.9377805212982	0.13785737540278062	0.4119037519182649	37.889529060507776	10.00000000000108	0.20892450599261791	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3945
MONTEDORO_002	2974.0	74.74143311065505	1544.8774161885017	0.13796930020533957	0.4239878534278768	34.3278374062886	10.00000000000108	0.21505376538028317	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3968
CANCELLO_002	3007.0	74.95124255526274	1543.3785250447336	0.13801545685323582	0.4232836806276324	34.479765086401024	10.00000000000108	0.21469659710070504	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1118
GUARDIOLA_001	2035.0	67.8318541610272	1603.9292588381882	0.13810018700001891	0.4446205392124719	29.207490923830775	10.00000000000108	0.22551901039145647	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3106
S.CROCE_CAMERINA_002	2951.0	74.51061306701817	1545.8236412166425	0.13818761000224977	0.42379505986004834	34.14738888958702	10.00000000000108	0.21495597724232746	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5563
S.FELICE_SUL_PANARO_001	2948.0	74.46988688387519	1545.933465214057	0.13824774577362703	0.4236833041865809	34.11452653290005	10.00000000000108	0.21489929288642554	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5571
PARMA_002	2938.0	74.39891087849323	1546.3903125155455	0.13825454428081282	0.42384260861580436	34.062031943501786	10.00000000000108	0.21498009477041655	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4305
PIETRAGALLA_001	2984.0	74.67923629367769	1544.248888856936	0.13835907226547184	0.4227442766501923	34.262802477640214	10.00000000000108	0.2144230023373841	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4409
VERDITOLO_001	2995.0	74.5932386993153	1543.5384807020432	0.13884261358313246	0.4212362211458199	34.17572418589378	10.00000000000108	0.21365809123911633	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6831
FIUME_CRATI_003	3714.0	79.277717279911	1514.8406739009906	0.13887878674846968	0.4098253600714251	37.52572169582359	10.00000000000108	0.2078703107155958	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2591
ARCHI_001	2103.0	68.08940144122097	1597.547596650097	0.13891652051998435	0.44028507923610394	29.37833810397831	10.00000000000108	0.2233199922237538	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=359
SEGRATE_001	2298.0	69.56339845218608	1582.5411549597504	0.1389615006923474	0.43511718464568727	30.467083849984338	10.00000000000108	0.22069874922876714	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6013
PAGLIETA_001	2170.0	68.48528520779585	1591.9151632497394	0.1392809714349353	0.4374288254886522	29.661756212055334	10.00000000000108	0.22187125231692684	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4226
ZIMMARA_002	2459.0	70.63406514068886	1571.5891256188024	0.13934308950729976	0.43030320476449907	31.24513353545801	10.00000000000108	0.21825701772267767	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6974
STAFFORA_001_DIR	2952.0	74.10934954891826	1545.219465706346	0.1394154060278389	0.42043349177196154	33.79375375036965	10.00000000000108	0.2132509334089243	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6292
CASTANO_001	6728.0	95.53769975335547	1464.3092649936348	0.1395838972922493	0.3804605689882487	48.76809609237069	10.00000000000108	0.19297599513323935	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1314
PALATA_001	2873.0	73.50337425387639	1548.8222255864048	0.13960046472880508	0.42133729142563187	33.34208908587229	10.00000000000108	0.2137093557837629	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4228
S.GERMANO_VERCELLESE_001	2530.0	70.90040477159208	1566.8497972916362	0.14011153425819675	0.42662655988857845	31.414151587560774	10.00000000000108	0.2163921616468724	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5578
PAGLIETA_003	2152.0	68.05495467795429	1592.791480003004	0.14017020116110437	0.43533995843113055	29.321301899045356	10.00000000000108	0.22081174383698587	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4227
DITTAINO_001	1164.0	59.9134322775392	1734.1052702517609	0.14031699168543338	0.47639920473810754	23.40433184063877	10.00000000000108	0.2416376836619139	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2359
TAVENNA_002	2427.0	70.06750776298364	1573.0842132910807	0.14035130280402802	0.42819287778308324	30.79480202502862	10.00000000000108	0.21718662440865283	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6321
CUPELLO_001	2075.0	67.32194179003868	1598.8711160305602	0.1405921628543677	0.4362015730125451	28.772616940480656	10.00000000000108	0.22124876923415626	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2246
CHELBI_001	1159.0	59.778025693854445	1735.1292626656075	0.14060835394416987	0.47579787056303646	23.305331833021484	10.00000000000108	0.24133267686147067	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1665
VILLALFONSINA_SUD_001	2141.0	67.8204671649707	1593.396803012706	0.14063018556480752	0.434315560260166	29.137391999336543	10.00000000000108	0.22029215186723164	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6911
BARICELLA_002	2500.0	70.4865899219012	1568.3469799990783	0.14071034075119182	0.4256101351194922	31.08978105725022	10.00000000000108	0.21587661392056245	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=673
PONTE_CASANOVA_003	2922.0	73.44000827509504	1545.9654391046854	0.1408311169372596	0.417161988612056	33.23893204642634	10.00000000000108	0.2115915720208494	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4583
PETACCIATO_TERMOLI_001	3986.0	80.26021402915106	1505.3017538459885	0.14101548748961168	0.4007720607187226	38.04592797080171	10.00000000000108	0.20327832512173438	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4361
CIANCIANA_001	2208.0	68.12001353930944	1587.8073901764944	0.14129121743532969	0.43072973049258056	29.339954621537473	10.00000000000108	0.21847335874073706	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1704
ATELETA_002	2911.0	73.20152444324992	1546.2533122390046	0.1413341875324056	0.4160192573992064	33.0425449237664	10.00000000000108	0.21101195954338342	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=426
MAFALDA_001	2670.0	71.50786107624407	1558.3102066797996	0.14134488852046512	0.420424881489703	31.81184550691047	10.00000000000108	0.21324656612904638	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3423
PIZZO_CORVO_001	2123.0	67.40778950122296	1594.3468452051322	0.14147777746624485	0.43238591339390087	28.814121399340802	10.00000000000108	0.2193134025443691	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4480
CASALINI_002	2508.0	70.28391783878715	1567.454362757035	0.1415181288559562	0.4232291817466746	30.913683077483437	10.00000000000108	0.2146689543523002	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1264
SPERLINGA_001	2900.0	73.05145127583441	1546.6646261306016	0.14156445052560945	0.415602748300691	32.9232480961841	10.00000000000108	0.21080069912819288	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6230
MONTEPELATO_005	2565.0	70.65653778261026	1564.0281842361899	0.14164713632127995	0.42169877990278587	31.180612640696346	10.00000000000108	0.21389270881504663	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3996
MALOSSA_005	2506.0	70.17938603481774	1567.4342327810455	0.14179828611614248	0.4225095878532133	30.827817486864515	10.00000000000108	0.21430396423505435	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3457
SEGESTA_001	3194.0	74.86433322120641	1533.7900492833603	0.1421297015619237	0.4093008271117176	34.20146818500129	10.00000000000108	0.20760425878241148	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6010
POGGIOFIORITO_004	2097.0	66.93889704298806	1595.983852802285	0.14231511447370024	0.43071995784735834	28.451908555927222	10.00000000000108	0.21846840189082797	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4553
MONTENERO_DI_BISACCIA_001	2081.0	66.79691091637689	1597.285781662198	0.14237115888735255	0.4309909728244454	28.347241390594863	10.00000000000108	0.218605865242256	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3987
GHIARA_001_DIR	2497.0	69.92628768053117	1567.68446170973	0.14238508148057993	0.4211110201303655	30.623613107707932	10.00000000000108	0.21359458717977794	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2956
MONTE_ROTARO_002	2497.0	69.82765231739863	1567.5303299929944	0.14269563730656173	0.4202753723519522	30.54145034221001	10.00000000000108	0.21317073258152347	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3939
SERRA_DELLA_TRAVE_001	5079.0	85.78151265780716	1484.781665698003	0.14352702951705573	0.38419152469798573	41.73531841444142	10.00000000000108	0.19486839857677882	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6120
MONTEVERDE_MACERATA_001	2320.0	68.18836938209542	1578.3945599634174	0.14374210570525184	0.4213192750955466	29.321415274397587	10.00000000000108	0.2137002175983364	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4041
S.ANGELO_PIOVE_DI_SACCO_001	2036.0	65.87698033329363	1600.0591642417496	0.14418175473635375	0.4271778635264316	27.639824836409534	10.00000000000108	0.2166717921179569	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5503
COLLA_001	2238.0	67.40239001589772	1583.9170145931437	0.14427969720352846	0.421779125938185	28.738731778406656	10.00000000000108	0.2139334616746069	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1837
COLLEROSSI_001_DIR	2045.0	65.90000000001258	1599.1897194699006	0.14433406041170055	0.42651511922456325	27.65311212353874	10.00000000000108	0.21633563706905912	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1878
PIETRAROSSA_001	3586.0	76.71131349122862	1518.9257871564582	0.14436499172994868	0.3981065582071489	35.380108313623936	10.00000000000108	0.20192633744777191	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4415
DONNA_CATERINA_001	2091.0	66.2145412414296	1595.2168730633903	0.14447407995178072	0.42490939348083917	27.876688348706228	10.00000000000108	0.21552118598381217	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2373
LARINO_001	2672.0	70.50416086388874	1556.7138772407952	0.14456528118121825	0.41188569074764964	30.96182675598131	10.00000000000108	0.208915345063321	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3223
MARZOLLO_001_DIR	2036.0	65.72378320696679	1599.7654505217656	0.14467600379482473	0.42582080790720067	27.518636834272765	10.00000000000108	0.2159834706993441	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3572
IELSI_001	2826.0	71.51986386923734	1548.789005686792	0.1447926674105153	0.4085175566138316	31.679521367195992	10.00000000000108	0.20720697082116502	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3132
PUGLIA_001	7070.0	95.5546225301662	1459.2269521953742	0.1448325619628629	0.3666457133588311	48.01045781447319	10.00000000000108	0.18596886816658031	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4874
MONTE_FEDELE_002	2820.0	71.45998993601226	1549.0552071312895	0.14485083895085218	0.4084739419402904	31.634301658214536	10.00000000000108	0.20718484872569695	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3917
BOSCARETO_001	3584.0	76.4584608514562	1518.7202837469863	0.14514258434880473	0.39624186696620195	35.15342859267257	10.00000000000108	0.20098053470980412	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=882
VILLALFONSINA_002	2015.0	65.3027847211115	1601.1084051275711	0.14551042886434187	0.42411603246692625	27.198196192256873	10.00000000000108	0.21511877994324188	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6908
MONTECILFONE_002	2370.0	68.00448965631921	1574.1170511858336	0.14554219691368223	0.4154261960284231	29.13617028132896	10.00000000000108	0.21071114884831904	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3960
FARNETO_001	2040.0	65.41327287468069	1598.766007514736	0.14578934711522384	0.4226876928632008	27.271533715802942	10.00000000000108	0.2143943020895973	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2517
FRASCAROLO_001	2450.0	68.51306855624647	1568.8841124073206	0.1458138664534974	0.4130222964011924	29.491991179503383	10.00000000000108	0.2094918505541521	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2697
CANCELLO_001	3312.0	74.44239499670729	1527.8153648247048	0.1459858507261076	0.3979053831185313	33.69083353776194	10.00000000000108	0.20182429806160043	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1117
LORETO_001	2820.0	71.07609226850386	1548.528300779735	0.14610266395596547	0.405306440226587	31.30836038775509	10.00000000000108	0.20557823861912677	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3343
