Name	Depth[m]	T_down [C]	l_horiz [m]	LCOH [cEURO/kWh]	W_dot [MW]	link
NEGRINI_001	1265.0	40.6027697845177	2298.5300849681566	0.047273060691760294	1.6256901414110352	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4112
MINERBIO_051	1285.0	40.720104989854796	2251.4257749694416	0.04729554111024802	1.5853793252854833	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3744
TOLVE_001	1269.0	40.53487811888321	2296.5773041740968	0.04730496484951286	1.6229444919292741	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6389
MINERBIO_050_DIR	1284.0	40.7001331044113	2250.916980038772	0.047305180895546174	1.5846321456170378	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3743
MUSCILLO_001	1296.0	40.50241873197363	2295.2394267948957	0.04731968655394019	1.6213105399692658	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4079
MINERBIO_055_DIR	1268.0	40.40548811223812	2320.74890642859	0.047330442578422005	1.6425376300765617	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3748
MINERBIO_046_DIR	1271.0	40.44222740216961	2293.964098309113	0.047348687871790036	1.619242282261781	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3738
MINERBIO_038_DIR	1267.0	40.36234932118882	2319.531670400823	0.04735061599046339	1.64080430444247	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3730
MINERBIO_048_DIR	1270.0	40.42225788192441	2293.429036740195	0.047358159409105545	1.618467545220187	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3740
MINERBIO_084_DIR	1259.0	40.259068208363566	2331.7561360146756	0.04738179738309971	1.6501131644387832	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3777
MINERBIO_072_DIR	1263.0	40.2880532461993	2317.4664720402407	0.04738547588901615	1.6378457880654496	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3765
MINERBIO_060_DIR	1260.0	40.281507291159635	2317.331734475791	0.04738861502159543	1.6376230691100455	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3753
MINERBIO_037_DIR	1265.0	40.322410280698435	2290.7211989479783	0.047405601400088544	1.6145692847332345	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3729
MINERBIO_044_DIR	1260.0	40.225875321396934	2315.7367023541174	0.04741470057780689	1.6353709944113262	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3736
MINERBIO_071_DIR	1259.0	40.206865023085285	2315.2070488350137	0.047423648523414984	1.634613988121351	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3764
CREMONA_SUD_010	1260.0	40.20000093131877	2314.993302992361	0.04742684790152184	1.6343227767318553	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2222
SOLIGNANO_001	1260.0	40.19999984454153	2314.9932717590937	0.04742684841193322	1.6343227327041354	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6195
SALETTA_001	1412.0	39.82676248767258	2301.7282711269504	0.04759969554579806	1.617220709962007	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5917
FIUME_BASENTO_007_DIR	1760.0	52.6073426881704	1109.2258909413094	0.04761607638367888	0.7822331853709334	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2585
VALLE_TORTA_001_DIR	3917.0	103.33054198893944	1313.3181506066362	0.047670587175516047	0.9002812261005563	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6713
VILLA_FELICI_001_DIR	1413.0	40.32418047089914	2152.6243528507566	0.047696554137475214	1.4915090852039141	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6880
MONTE_FOI_001	4912.0	103.21345237574415	1312.3618813901421	0.04781404411260043	0.8970017163629614	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3919
S.MICHELE_001	1854.0	52.306711009845394	1108.4647339139192	0.04782512768419864	0.7783900217876852	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5687
PORTO_RECANATI_002	1314.0	39.418813829261865	2264.4528350939636	0.047839601451693754	1.5781076824319673	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4809
MONTEFANO_002_DIR	1400.0	39.36752707809312	2261.601209331223	0.047863024456312055	1.5749781725160874	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3970
CHIOSONE_001	1854.0	52.1667591324	1108.1893013272147	0.047918219886008404	0.7767247593798225	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1701
MINERBIO_008	1858.0	52.16227616056571	1108.1730689849933	0.04792165677871646	0.7766600342217721	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3700
TEMPA_DEL_VENTO_001	4897.0	102.91950671666656	1312.3689943701338	0.04794978137679309	0.8944667539938419	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6328
MONTEFANO_001_DIR	1400.0	39.150806100651764	2255.412234734878	0.047969408007874026	1.5663872091711997	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3969
QUERCIOLA_001	3845.0	102.65048059971613	1313.3726651437833	0.047980911063566806	0.894491383628478	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4889
URSITTO_001	3820.0	102.3757076650707	1313.390746340967	0.0481078186522303	0.8921426026009514	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6684
BRAEMI_001	4005.0	102.29435180705755	1313.2073060939317	0.048162591702778576	0.8910178426270455	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=898
BALLAN_001	4305.0	102.15025173545484	1312.912957130676	0.04825776072943803	0.8890842569349624	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=475
TRIOLO_001	1414.0	43.26780592600021	1839.0083068575636	0.04841342822555847	1.2325205628018983	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6660
BONAPARTE_001_DIR	1330.0	38.24567008954705	2230.3703840710073	0.048422848316751047	1.5313750592305329	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=845
ANGELO_001	4326.0	101.51663062205327	1312.8778300186727	0.04856188815056226	0.8834952899378895	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=274
MUSONE_002_DIR	1323.0	37.7475261215176	2241.6319452818657	0.04862264288996055	1.5341760267626818	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4082
CASOLI_001	1397.0	37.83379624635492	2217.2152702607996	0.048631998156428186	1.5142056422763026	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1297
SILVI_001	1406.0	37.71260442907004	2239.2203247352963	0.048638950686098276	1.5317124968340956	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6179
FIUME_CRATI_001	1388.0	37.710482001968224	2239.449443991494	0.048640335397681374	1.5318540099662912	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2589
PRATI_BAVIERA_001	1379.0	37.38765140532553	2204.2967818725206	0.04886321874516792	1.4967350997590263	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4849
CAPO_CIMITI_007	1367.0	37.34229369114247	2203.1390260377148	0.048887055977426576	1.4950840482313477	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1208
REGGIO_EMILIA_004	1294.0	37.320667266651895	2203.6603659114553	0.048899374197759186	1.4951221189407116	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5111
CUPRA_001	1360.0	37.18831324594379	2198.6556581492405	0.048967778505192634	1.4890607086074912	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2280
PIAZZA_ARMERINA_001	3711.0	100.49932608588739	1313.4541146432537	0.04899849374647862	0.875962999328686	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4404
SPADA_001	4280.0	100.60140194066759	1312.900682123633	0.049000886014410376	0.8755935622864345	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6225
DICOMANO_001	3178.0	100.20338327219068	1314.0050509479547	0.04909579026650516	0.8745516820240014	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2351
BUSSETO_005	1758.0	50.37522940314379	1104.7393411019734	0.049134234440527134	0.7556334764023985	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=988
VALLE_LEPRI_001	3936.0	100.16561387965646	1313.2247211426716	0.049182769435592834	0.8725460716926722	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6710
CAMPO_MARE_001	1403.0	36.97961673751576	2146.7704963794076	0.04920584608937869	1.4412041562672495	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1096
CASTELPAGANO_002_DIR	4226.0	100.12083164195121	1312.9415812318618	0.049231804920758925	0.8715106674933171	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1367
FARAGOLA_001	1760.0	50.201191503616485	1104.3725588340847	0.049257281277479144	0.7535479026707584	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2503
MARRARA_001	3500.0	99.78718764965785	1313.6474385027136	0.049329835789309655	0.8701926383652939	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3520
JESI_003	1271.0	36.69553275297293	2140.640073985595	0.049361917032232944	1.431899744490625	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3169
PINETO_001_DIR	1307.0	36.07780121927144	2190.4065271048567	0.049494714582760106	1.4667414706374633	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4426
CASSANO_D'ADDA_001	3487.0	99.39640130265204	1313.6513427130017	0.049523037180092946	0.8668000862625462	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1309
MODI_001_X	3722.0	99.4376315254733	1313.418454628697	0.049524005272999494	0.8666471096670167	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3798
FERMO_002	1400.0	35.99992701702337	2162.037459073651	0.04960412465631045	1.441435062562984	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2528
MONTERAPPOLI_001_DIR	2108.0	98.96911657087269	1315.1020540964505	0.04961572814235025	0.8660268355888917	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4000
CELLINO_009	1406.0	35.965888279632566	2160.896843355127	0.04962270057109151	1.4400121986648131	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1522
CASCINA_NUOVA_001_DIR	3208.0	99.09144689759444	1313.9486451282949	0.049650426929860235	0.864749341626842	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1279
CAMPO_MARE_003	1296.0	35.70657645013572	2178.8806179615362	0.0496955897709473	1.4518401467217055	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1098
PONTE_OLIVO_001	3680.0	99.01882230228682	1313.4503415894765	0.04973011753977754	0.8630737373361951	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4600
CELLINO_005	1396.0	35.637030542734315	2150.921089837917	0.04980396592516042	1.4270867049674796	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1518
MONTE_BOSSO_001	3603.0	98.7582553219329	1313.5207951160467	0.04985450298634836	0.8609612740624035	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3864
CELLINO_006	1400.0	35.46958401633995	2145.66814822831	0.049897002663833616	1.4203959065682752	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1519
CELLINO_003	1393.0	35.463630212307265	2145.593933615045	0.04990037729359884	1.4202429621470347	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1516
CELLINO_026	1390.0	35.46333753876695	2145.6323152015984	0.04990056420072325	1.4202670624033036	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1539
CELLINO_004	1367.0	35.19445400353885	2137.618609083971	0.05005138481649184	1.409870418470692	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1517
S.COLOMBANO_004	4173.0	98.45999986835433	1312.9544135606172	0.0500599315580874	0.8571009379319017	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5556
QUARA_001_DIR	3230.0	98.0110790466025	1313.9013859238953	0.05020080509593601	0.8552413974183503	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4885
SAGGIO_001	1325.0	34.85301510798998	2127.570437598513	0.05024506874304491	1.3968156141045123	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5907
TRIONTO_001	4659.0	98.1799994591575	1312.4828843738114	0.050250825670008666	0.8535736053959709	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6661
CERAMI_001	3431.0	97.9275530048281	1313.6735160388369	0.05026234575020221	0.8540630905619827	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1554
CELLINO_010	1334.0	34.772313707409594	2124.8815122403284	0.05029107435322703	1.3935043521412065	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1523
CELLINO_011	1376.0	34.72604892514657	2122.759047184858	0.050317302538571	1.391174859998604	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1524
MONTEPAGANO_001	1302.0	34.530112917401375	2141.0273440848077	0.050349683885785465	1.4041023302472742	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3989
FINO_001	1361.0	34.37051209148301	2134.8812899765508	0.05044020389639479	1.3969323660486186	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2573
MACERATA_001	1305.0	34.23427806794333	2131.3280588739553	0.050518670634027034	1.3920822086451106	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3410
MONTE_PIETRA_001	3619.0	97.39545133331889	1313.4735634397746	0.05055537196231712	0.8489984044896104	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3936
VIANO_001	3438.0	97.32432466467978	1313.652680619168	0.050575252877347036	0.8487671175432651	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6850
MIRTO_001	1265.0	33.975481973788014	2100.5880831144705	0.05075366411496996	1.362671504269307	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3786
FONTEMAGGIORE_002_DIR	3054.0	96.62012842031363	1314.0486768850983	0.050908452144569294	0.8434369221401238	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2624
PONTREMOLI_001	3520.0	96.6206948520615	1313.5545795435135	0.05095227575212622	0.8424309429841023	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4613
S.BIASE_001	4089.0	96.70139987701417	1312.9956994473705	0.050965070296665006	0.8419022691451603	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5529
MACERATA_002	1274.0	33.26675004226089	2099.790276864873	0.05108501432053552	1.3532434743610782	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3411
BELLADONNA_001_DIR	4060.0	96.41643271315843	1313.0174393194327	0.05111331686762351	0.8394727580009105	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=719
AVANELLA_001	3051.0	95.79542805281699	1314.033101170659	0.051347249212666216	0.8362204050129618	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=435
CALDERARI_001_S	4019.0	95.71111177451694	1313.041433302075	0.051487105856558545	0.8333917845588324	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1050
MAGENTA_001_DIR	3498.0	95.59386739619757	1313.5533535070092	0.05149880648808066	0.8334899616081016	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3425
CORREGGIO_032	1380.0	32.607879391638065	2054.111051370025	0.051580859147875815	1.3070429904878023	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2021
PRELERNA_001	3457.0	95.30043051204012	1313.5878004515994	0.05165375117478453	0.8310090505376913	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4852
CORREGGIO_040_DIR	1356.0	32.122442924111596	2059.654530309102	0.051783125412744324	1.3059258918119747	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2030
CASTANO_001	6728.0	95.53769975335547	1310.534345733924	0.05187381842410726	0.8257818224808009	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1314
PUGLIA_001	7070.0	95.5546225301662	1310.240734377467	0.051904313792809076	0.8251332133525224	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4874
CASALBORE_002	3476.0	94.79168650258762	1313.5573680347204	0.05193354061272294	0.8265150780665156	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1257
TRE_FONTANE_001	3502.0	94.76458374458508	1313.530746183594	0.05195100798996719	0.8262223569498467	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6567
BONITO_001_DIR	3008.0	94.36594739796139	1314.0217947399835	0.05212238182908498	0.8237783634776866	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=849
CASALINI_001	3453.0	94.43636166345222	1313.5724749673273	0.052127147467522957	0.8234536795142096	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1263
CONTRADA_TRIGLIA_001	2416.0	94.1883622530901	1314.6573788621458	0.05216425852943967	0.8234696170505602	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1937
ZAGONARA_001_DIR	1322.0	31.4400550605121	2036.5302029485392	0.052215302418541276	1.2786615264194452	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6970
CAPRARA_001	3969.0	94.37074754099919	1313.0601597330067	0.05221566746256328	0.8217738989864095	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1219
SPERLINGA_003	3835.0	94.30992373529841	1313.190244741129	0.052235736198579505	0.8215302051666993	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6232
COTIGNOLA_027	1345.0	31.90030462644664	1993.169721427256	0.05223625029479476	1.247614625424986	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2205
CASA_BORSELLI_001	3456.0	94.10177648071209	1313.5620176998575	0.05231325430644105	0.8205184220971514	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1247
COZZO_SCALIA_001	3250.0	94.04050454632414	1313.768159891668	0.052326895880713584	0.8204184795453182	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2209
BENEVENTO_002	3939.0	93.88132658251479	1313.0785949485721	0.05248566432244081	0.8175566867912727	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=758
CORREGGIO_034_DIR	1308.0	31.1753993558575	2006.8484663156864	0.05249766414356597	1.2509432714836344	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2023
CORREGGIO_039_DIR_A	1303.0	31.075490978428007	2003.4855326562765	0.05256366534728998	1.2470260715653099	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2029
LE_CERBAIE_001	567.0	31.05067223012869	2014.0801676884155	0.05257626850122756	1.2541258623011393	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3250
CORREGGIO_039_DIR	1277.0	30.555967415794637	2006.000508968296	0.05279395130796728	1.243333498568736	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2028
S.CLAUDIO_001	4127.0	93.35606511472844	1312.883642157045	0.052801672363477214	0.8125569819876237	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5552
MINEO_002	2897.0	92.9351600977437	1314.1042416622452	0.05291536077896034	0.8114784675562815	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3692
CORREGGIO_031	1260.0	30.356648576773573	1999.1319046937826	0.05292742159350906	1.2354423111773318	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2020
BUDRIO_006	3600.0	92.9232128276332	1313.3920710927991	0.05299326189296882	0.8098967929955375	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=979
ACATE_001_DIR	3388.0	92.75999523757443	1313.6006253950904	0.05306494768968197	1.2133745794003228	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4
CIRCELLO_001	3885.0	92.7000005147826	1313.1053478564193	0.05315101895379609	0.8073369134627582	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1757
DESANA_002	3299.0	92.58272117171845	1313.6864488916672	0.053157699418151516	0.8075516614966887	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2344
TRANFAGLIA_001	3357.0	92.5630325082555	1313.627504970743	0.053174966293699895	0.8072573674673655	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6556
REGALBUTO_001	569.0	29.91454713152345	1994.0359209064782	0.053222597140673684	1.2250880222895795	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5094
ACATE_002	3373.0	92.45995175819762	1313.6091311508367	0.053236039053657605	0.806321291789851	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5
OTTOBIANO_001	4130.0	92.03379374436236	1312.8514693400107	0.053563357829910514	0.8009848306576312	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4216
ORSOGNA_001	3340.0	91.79999253532705	1313.627949199699	0.053616290453036744	0.8006129441930308	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4194
S.GREGORIO_MAGNO_001	4442.0	91.82572102591621	1312.5463425867592	0.05371938254554708	0.7984941630181449	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5637
SCICLI_002	3309.0	91.17930726066794	1313.6457402003566	0.05397893161708031	0.7952438023480968	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6004
SOMMARIVA_DEL_BOSCO_001	3809.0	91.18017990300659	1313.1467489272518	0.05403165069146342	0.7942007412388317	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6201
LINAROLO_001	3206.0	91.04885980459937	1313.7472241657795	0.05404566215181589	0.79431623146123	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3302
VALLEDOLMO_001	3197.0	90.90515306420806	1313.753257520595	0.05413035627460027	0.7930766428715499	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6766
RICCARDINA_001	3818.0	90.82985830631662	1313.1302333187505	0.05424169557933704	0.7911164813199377	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5137
FRAINE_001	3784.0	90.65850648810925	1313.160042279886	0.05434084030811726	0.7896889571983187	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2688
NERVESA_001	3754.0	90.63373515454106	1313.189144871429	0.05435247157699944	0.7895354529228459	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4117
BIDDUSA_002	2007.0	90.0664565771301	1314.9985749942075	0.054513625278577414	0.788161797535559	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=777
SESTOLA_001	2832.0	89.98932323992418	1314.1077331546617	0.05464407810160872	0.7858084240665293	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6138
CASTELMAURO_002	3753.0	90.06569103589521	1313.1778044235555	0.05469625233843888	0.7845670118732173	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1364
LADISPOLI_001	1025.0	89.38549053259739	1316.0870942832596	0.05483453983022664	0.7841238324223928	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3208
BENEVENTO_003	3723.0	89.64539939109525	1313.198408234818	0.05495018520760146	0.7809522576214225	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=759
RODIGO_001	5312.0	89.93855530670879	1311.6670148459348	0.054953590204752635	0.7800980892746875	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5350
ORISTANO_001	1852.0	89.08000034621689	1315.1537132162089	0.05510229889630834	0.779823132437274	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4187
RIGOSA_001_DIR	1773.0	42.78503146407615	1086.8391320874593	0.055198302732772604	0.6640300212674001	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5150
VILLALFONSINA_001	3201.0	89.01801469182149	1313.708738680227	0.055281078357610605	0.7765447887488226	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6907
MIRABELLO_001	4212.0	89.00765124514194	1312.7058617014218	0.055400801032017694	0.7743430685106382	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3778
ACATE_003	3191.0	88.81999997051702	1313.7146957104185	0.055403531518240845	0.7748315761187908	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6
CAMPIDANO_001	1700.0	88.40976768806519	1315.3069299489885	0.05550508129744622	0.774244112663693	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1095
VALLE_ISOLA_001	4185.0	88.70090946495793	1312.72535697916	0.05559001621311523	0.7717175306331614	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6709
MONACILIONI_001	3643.0	88.50120477287255	1313.253233140153	0.055653858545018316	0.7711065876527141	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3813
RANDAZZO_002	3646.0	88.325686867911	1313.2464945184088	0.05576513638667059	0.7695643698386548	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4992
CERTALDO_002	1860.0	87.93405839046875	1315.120346132712	0.0558216576211698	0.769756458973716	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1593
S.TEODORO_CESARO'_001	3617.0	88.22432463608067	1313.27320165979	0.055826121040060385	0.7687375323854237	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=5843
CONSANDOLO_001	3106.0	87.99398092353852	1313.783862387387	0.05591550363610514	0.7677728687480687	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1927
MESSER_MARINO_001	3603.0	87.85176593651738	1313.2792136499183	0.05606200576337573	0.7655061184674877	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3654
FIUME_SALINE_001	3736.0	87.74453129814937	1313.1447279512581	0.05614597846577707	0.7642919359344059	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2593
ZIMMARA_001	2748.0	87.43991272793492	1314.1412605207465	0.05623122228768301	0.7636459823394918	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6973
MONTARONE_001	1778.0	41.597350913749004	1083.5896688318983	0.0563005281491733	0.6495079930725007	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3844
VILLA_GRANDE_001	3650.0	87.30194519681288	1313.2207018849372	0.056421600681229055	0.7605972800278584	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=6881
MONTARONE_003	1757.0	41.29798463753788	1082.7878638938428	0.05658266192544164	0.6458960521237304	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3846
CORRIDONIA_001	1756.0	41.21094758830826	1082.5463595866468	0.05666606300735754	0.6448331599850082	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=2031
CICCONE_001_APP	2673.0	86.19041715174336	1314.193668140836	0.05703960960228639	0.7528498822908986	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1715
RANDAZZO_001	3566.0	86.31289915846617	1313.2835725148002	0.05706034750460637	0.7521148464904783	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4991
COLLE_FELICE_001	3704.0	86.31878680793315	1313.1461875452917	0.05707268904250012	0.7518825818882915	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1843
CELLINO_014	1772.0	40.62646828097658	1080.8486735612503	0.057236814699172855	0.6376220659528732	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=1527
BIVONA_002	584.0	24.597817845466565	1792.155342966569	0.057296078141780525	1.0131877370677929	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=789
LEMIZZONE_001	1778.0	40.56002965117009	1080.644449198001	0.05730315647925663	0.6367900685340327	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=3258
NOVELLARA_001	1750.0	40.4069356111727	1080.2575055448497	0.05745007058861686	0.6349843901405425	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4150
BONANNO_002	1748.0	40.39830485169175	1080.2364846593418	0.057458311675797166	0.6348836892260645	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=844
POGGIO_RUSCO_005	1256.0	40.223609672032055	1080.7392102486435	0.05755510892394777	0.6340457977575578	http://www.videpi.com/videpi/pozzi/dettaglio.asp?cod=4544
